,Contrast,SAT,participant,Drift Rate,Boundary Separation,Non-decision Time,Self-excitation
672,5,1,27,0.966065420986893,2.6591905694275235,0.10386950161391423,10.344560897351375
673,5,2,27,0.18101128618871373,1.3887120240053896,0.10079615309436868,8.126389728853004
674,5,3,27,0.0717734591262061,3.754065459344969,0.10350417950564345,10.433952255948842
675,5,4,27,0.5777072554146641,1.99030074653571,0.18248213141117492,10.445090387693266
676,5,5,27,0.8974526172269043,0.7294278550804894,0.2766372236732075,5.02900227609668
677,1,1,28,0.07533889592451641,2.606308469373031,0.10480652354068998,8.17995928939899
678,1,2,28,0.0,3.610851549358454,0.10064868351151995,7.7483961575650815
679,1,3,28,0.736592185424401,7.985594121739982,0.20241170549545823,10.172427129243502
680,1,4,28,0.024078591724500286,2.7177660472169283,0.31722411891013685,8.816369056886469
681,1,5,28,0.1519770622269803,0.8444459358104868,0.48417620704157577,2.1902333038419677
682,2,1,28,0.17337145907526758,1.8385076300197736,0.10053960872425494,7.1509517923769685
683,2,2,28,0.3754342380116852,5.195058041118792,0.10522075659747088,8.279291488622974
684,2,3,28,0.750082365668549,7.795119340783616,0.11822425001067688,8.0114490273683
685,2,4,28,1.3477098927881097,0.9601002611594103,0.3654008670635887,4.656467057551285
686,2,5,28,0.7319684791798242,1.0071563550374898,0.4092722610363887,2.8101545683399225
687,3,1,28,0.10370334556327857,1.1045450852677297,0.1458741757676656,6.134542000826979
688,3,2,28,0.834207384810244,7.491924594793412,0.10931807275238875,9.069488636929346
689,3,3,28,1.149055153846477,0.9019864647427109,0.32590390061071606,6.0875242813036134
690,3,4,28,0.44392048958260377,7.386189699256287,0.18744466403812365,8.461666038132115
691,3,5,28,1.581680093991179,0.5043996937864152,0.5290611475293858,-7.52719827163638
692,4,1,28,0.9238862532565421,3.1296798351473036,0.10610680906956199,7.636659894756517
693,4,2,28,1.3145928666137914,5.798375645538348,0.10209573993488785,7.753262342279952
694,4,3,28,1.84773761249495,0.5213133279008622,0.430980897630325,5.391158864897383
695,4,4,28,2.910397179664094,7.147612898091641,0.22584755300563802,8.538248483556313
696,4,5,28,1.7515539867111032,0.7926613373178077,0.423911259868397,2.7447962831108965
697,5,1,28,1.4847291174898531,0.5088998007368626,0.22219105732530375,1.549384992036432
698,5,2,28,1.3947202277013846,7.9938661458547084,0.1050007184759793,10.00945662071285
699,5,3,28,2.254205373825163,7.6610107871073305,0.24076733158493374,12.284531823155024
700,5,4,28,3.2138336898450364,1.0044123160498009,0.40943804856240235,5.337868443180274
701,5,5,28,3.3077144626440633,4.324633131968913,0.18655219026308117,3.7961883630726967
702,1,1,29,0.0,0.7503102996619417,0.10769349270639245,15.0
703,1,2,29,0.19723595256089432,0.9867630872957145,0.10423796483381126,11.981914143520973
704,1,3,29,0.4412753550492204,1.7297725620578865,0.27352816264050905,15.0
705,1,4,29,0.6638155037183259,1.2685841978088797,0.3015018542947261,11.193663172282438
706,1,5,29,0.5580957336547483,0.8877243683878171,0.3633868088643615,5.883710010748913
707,2,1,29,0.4228808752561822,0.7654895468362835,0.10318158968585628,15.0
708,2,2,29,0.23502619680207978,1.217676560582631,0.10324693257613926,12.268439371044712
709,2,3,29,0.9599551285253979,1.738567398152607,0.27455111199544346,15.0
710,2,4,29,0.9920937050198874,2.0291518450210266,0.27649019513660894,11.968011041719839
711,2,5,29,1.2267163708357547,1.0812264529111717,0.36034377237433785,6.523498616974623
712,3,1,29,0.0,0.8218997596854267,0.10673873742693984,15.0
713,3,2,29,0.08154386707324773,1.082398200821324,0.10128338017620464,11.849223028625886
714,3,3,29,1.705536423177212,3.4606270721512873,0.2374648106182795,15.0
715,3,4,29,1.5777119461322582,7.879397316114886,0.17788371386376894,12.659796865003726
716,3,5,29,1.3869007698739777,1.192969467775618,0.32196783558594755,6.326202213527303
717,4,1,29,0.0,0.7885177619070696,0.10431898400476197,15.0
718,4,2,29,0.2512104533221853,0.9661125896892084,0.1026094494633924,11.067880155199067
719,4,3,29,2.112920348844455,4.172804926199042,0.2159923749238291,15.0
720,4,4,29,2.79040935726013,1.18063763710567,0.30970389538565835,8.738158594495568
721,4,5,29,2.593834717890894,1.3439111454420423,0.33238206634948786,7.5807145315070965
722,5,1,29,0.0,0.6488788944881247,0.10540184916378564,15.0
723,5,2,29,0.06109230512942007,1.2297046398950768,0.10374305948344137,13.864540242863198
724,5,3,29,2.83739622281012,2.422872431674523,0.2554870650035744,15.0
725,5,4,29,3.807254751165692,0.8472862068068934,0.3377658004246625,7.940186778175217
726,5,5,29,3.324739362993111,1.555364289657037,0.3161952595375056,6.428885755490206
727,1,1,30,0.0,1.269743141296058,0.1004227283640512,15.0
728,1,2,30,0.5168373060874945,7.779571623516091,0.14629428510989423,14.554512402964388
729,1,3,30,1.0868725314582308,4.66951857662459,0.19245435232848257,12.374757288741256
730,1,4,30,0.6111409931175436,0.5888920316627924,0.34158285972896363,7.541257775881014
731,1,5,30,0.9090615403200154,0.8385455030167654,0.3213622650893657,3.970266484393778
732,2,1,30,0.016593796894471994,1.2161973299806785,0.10178345209430006,15.0
733,2,2,30,0.9376834854439219,7.830129222818063,0.14043519701949708,13.894689131756166
734,2,3,30,1.5196285563118328,0.6092691909845476,0.33229337885736077,8.762781753458254
735,2,4,30,1.8675340446354964,0.80673049086744,0.33916822991539264,10.77977986937671
736,2,5,30,1.1914158365250114,1.1532178033014135,0.27631907130712746,5.378261331641291
737,3,1,30,0.0,1.286907197540168,0.10266341074147084,15.0
738,3,2,30,1.9888833489453932,7.6779519673661,0.16386172237424323,15.0
739,3,3,30,2.0182465074635814,1.1474863357120473,0.30898358734404713,13.6648280018647
740,3,4,30,1.8899734746244055,0.56121095838416,0.3462582030921137,7.808466526621103
741,3,5,30,1.98242896911886,0.9089849641505952,0.33190201829547616,6.506169791579086
742,4,1,30,0.07340463364757178,1.1491684800727548,0.10580156360430226,15.0
743,4,2,30,1.9069405188582012,4.941521288064317,0.18327168423648493,15.0
744,4,3,30,2.7024227366241225,0.8916274430627933,0.3076397405435602,11.477537278675246
745,4,4,30,2.9182534495108907,0.9157752885211385,0.3182056488501364,10.977355274006158
746,4,5,30,2.7006074970527423,0.9554136981856951,0.3383609674023049,6.326654229786656
747,5,1,30,0.0,1.358740083152067,0.10630240147441655,15.0
748,5,2,30,2.9787895033325076,1.3363404978365625,0.2702723165384462,15.0
749,5,3,30,4.203499163791274,0.8310061993924269,0.3142805887121581,8.259254622016703
750,5,4,30,3.8196829889452006,0.687252957092154,0.321714442769107,8.91034226506295
751,5,5,30,3.6236649413678332,1.440581398179054,0.3132332432882493,8.5412621205601
